Lycoperdon / pyriforme,Agaricaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Pluteus / sp.,Pluteaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Polyporus / arcularius,Polyporaceae,Polyporales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Royoporus / badius,Polyporaceae,Polyporales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Postia / caesia,Fomitopsidaceae,Polyporales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Polyporus / ciliatus,Polyporaceae,Polyporales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Polyporus / tuberaster,Polyporaceae,Polyporales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Polyporus / sp.,Polyporaceae,Polyporales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Polyporus / squamosus,Polyporaceae,Polyporales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Postia / stiptica,Fomitopsidaceae,Polyporales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Polyporus / tuberaster,Polyporaceae,Polyporales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Polyporus / varius,Polyporaceae,Polyporales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Psathyrella / candolleana,Psathyrellaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Psathyrella / hydrophila,Psathyrellaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Psathyrella / sp.,Psathyrellaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Pseudohydnum / gelatinosum,Incertae sedis,Auriculariales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Pseudotrametes / gibbosa,Polyporaceae s.lato,Polyporales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Pycnoporus / cinnabarinus,Polyporaceae s.lato,Polyporales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Ramaria / sp.,Gomphaceae,Gomphales,Phallomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Rozites / caperata,Cortinariaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Russula / albonigra,Russulaceae,Russulales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Russula / amoena,Russulaceae,Russulales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Russula / anthracina,Russulaceae,Russulales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Russula / aurea,Russulaceae,Russulales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Russula / cavipes,Russulaceae,Russulales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Russula / cyanoxantha,Russulaceae,Russulales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Russula / delica,Russulaceae,Russulales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Russula / claroflava,Russulaceae,Russulales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Russula / foetens,Russulaceae,Russulales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Russula / heterophylla,Russulaceae,Russulales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Russula / illota,Russulaceae,Russulales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Russula / rosea,Russulaceae,Russulales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Russula / risigallina,Russulaceae,Russulales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Russula / nigricans,Russulaceae,Russulales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Russula / ochroleuca,Russulaceae,Russulales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Russula / romellii,Russulaceae,Russulales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Russula / sp.,Russulaceae,Russulales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Russula / violeipes,Russulaceae,Russulales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Russula / virescens,Russulaceae,Russulales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Sarcoscypha / coccinea,Sarcoscyphaceae,Pezizales,Pezizomycetidae,Pezizomycetes,Pezizomycotina,Ascomycota,Fungi
Schizophyllum / commune,Schizophyllaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Schizopora / paradoxa,Schizoporaceae,Hymenochaetales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Scleroderma / aurantium,Sclerodermataceae,Boletales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Scleroderma / citrinum,Sclerodermataceae,Boletales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Scleroderma / verrucosum,Sclerodermataceae,Boletales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Scutellinia / scutellata,Pyronemataceae,Pezizales,Pezizomycetidae,Pezizomycetes,Pezizomycotina,Ascomycota,Fungi
Scutellinia / umbrarum,Pyronemataceae,Pezizales,Pezizomycetidae,Pezizomycetes,Pezizomycotina,Ascomycota,Fungi
Stemonitis / axifera,Stemonitidaceae,Stemonitida,Incertae sedis,Myxogastrea,Mycetozoa,Amoebozoa,Protozoa
Stemonitis / fusca,Stemonitidaceae,Stemonitida,Incertae sedis,Myxogastrea,Mycetozoa,Amoebozoa,Protozoa
Stemonitis / herbatica,Stemonitidaceae,Stemonitida,Incertae sedis,Myxogastrea,Mycetozoa,Amoebozoa,Protozoa
Stereum / gausaptum,Stereaceae,Russulales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Stereum / hirsutum,Stereaceae,Russulales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Stereum / subtomentosum,Stereaceae,Russulales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Strobilomyces / strobilaceus,Boletaceae,Boletales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Strobilurus / stephanocystis,Physalacriaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Stropharia / aeruginosa,Strophariaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Stropharia / cerulea,Strophariaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Stropharia / squamosa,Strophariaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Suillus / viscidus,Suillaceae,Boletales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Suillus / granulatus,Suillaceae,Boletales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Suillus / luteus,Suillaceae,Boletales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Suilus / granulatus,Suillaceae,Boletales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Trametes / gibbosa,Polyporaceae,Polyporales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Trametes / hirsuta,Polyporaceae,Polyporales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Trametes / versicolor,Polyporaceae,Polyporales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Tremella / mesenterica,Tremellaceae,Tremellales,Incertae sedis,Tremellomycetes,Agaricomycotina,Basidiomycota,Fungi
Tremella / sp.,Tremellaceae,Tremellales,Incertae sedis,Tremellomycetes,Agaricomycotina,Basidiomycota,Fungi
Trichia / botrytis,Trichiaceae,Trichiida,Incertae sedis,Myxogastrea,Mycetozoa,Amoebozoa,Protozoa
Trichia / sp.,Trichiaceae,Trichiida,Incertae sedis,Myxogastrea,Mycetozoa,Amoebozoa,Protozoa
Tricholoma / atrosquamosum,Tricholomataceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Tricholoma / portentosum,Tricholomataceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Tricholoma / sejunctum,Tricholomataceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Tricholoma / sp.,Tricholomataceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Tricholoma / sulphureum,Tricholomataceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Tricholomopsis / decora,Tricholomataceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Tricholomopsis / platyphylla,Tricholomataceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Tubifera / ferruginosa,Tubiferaceae,Liceida,Incertae sedis,Myxogastrea,Mycetozoa,Amoebozoa,Protozoa
Tulostoma / brumale,Agaricaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Ustulina / deusta,Xylariaceae,Xylariales,Xylariomycetidae,Sordariomycetes,Pezizomycotina,Ascomycota,Fungi
Verpa / bohemica,Morchellaceae,Pezizales,Pezizomycetidae,Pezizomycetes,Pezizomycotina,Ascomycota,Fungi
Verpa / digitaliformis,Morchellaceae,Pezizales,Pezizomycetidae,Pezizomycetes,Pezizomycotina,Ascomycota,Fungi
Volvariella / bombycina,Pluteaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Volvopluteus / gloiocephalus,Pluteaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Xerocomellus / armeniacus,Boletaceae,Boletales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Imleria / badia,Boletaceae,Boletales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Xerocomellus / chrysenteron,Boletaceae,Boletales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Xerocomellus / porosporus,Boletaceae,Boletales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Xerocomellus / rubellus,Boletaceae,Boletales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Boletus / ferrugineus,Boletaceae,Boletales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Boletus / subtomentosus,Boletaceae,Boletales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Xylaria / carpophila,Xylariaceae,Xylariales,Xylariomycetidae,Sordariomycetes,Pezizomycotina,Ascomycota,Fungi
Xylaria / carpophylla,Xylariaceae,Xylariales,Xylariomycetidae,Sordariomycetes,Pezizomycotina,Ascomycota,Fungi
Xylaria / hypoxylon,Xylariaceae,Xylariales,Xylariomycetidae,Sordariomycetes,Pezizomycotina,Ascomycota,Fungi
Xylaria / longipes,Xylariaceae,Xylariales,Xylariomycetidae,Sordariomycetes,Pezizomycotina,Ascomycota,Fungi
Xylaria / polymorpha,Xylariaceae,Xylariales,Xylariomycetidae,Sordariomycetes,Pezizomycotina,Ascomycota,Fungi
Geastrum / sp.,Geastraceae,Geastrales,Phallomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Sarcodon / scabrosus,Bankeraceae,Thelephorales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Sarcodon / imbricatus,Bankeraceae,Thelephorales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Tricholomopsis / rutilans,Tricholomataceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Postia / caesia,Fomitopsidaceae,Polyporales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Mycetinis / alliaceus,Omphalotaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Tricholoma / pessundatum,Tricholomataceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Tricholoma / saponaceum var. squamosum,Tricholomataceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Macrolepiota / sp.,Agaricaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Tricholoma / terreum,Tricholomataceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Calocera / viscosa,Dacrymycetaceae,Dacrymycetales,Incertae sedis,Dacrymycetes,Agaricomycotina,Basidiomycota,Fungi
Laccaria / amethystina,Hydnangiaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Otidea / leporina,Pyronemataceae,Pezizales,Pezizomycetidae,Pezizomycetes,Pezizomycotina,Ascomycota,Fungi
Pholiota / flammans,Strophariaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Craterellus / tubaeformis,Cantharellaceae,Cantharellales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Hygrocybe / cf punicea,Hygrophoraceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Cortinarius / sanguineus,Cortinariaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Cortinarius / camphoratus,Cortinariaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Gymnopus / confluens,Omphalotaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Ramaria / spinulosa,Gomphaceae,Gomphales,Phallomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Fomitopsis / pinicola,Fomitopsidaceae,Polyporales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Tapinella / panuoides,Tapinellaceae,Boletales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Marasmius / cohaerens,Marasmiaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Cortinarius / olidus,Cortinariaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Laccaria / fraterna,Hydnangiaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Cortinarius / violaceus,Cortinariaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Lactarius / scrobiculatus,Russulaceae,Russulales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Mycena / rosea,Mycenaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Ramaria / flava,Gomphaceae,Gomphales,Phallomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Lycoperdon / umbrinum,Agaricaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Hericium / coralloides,Hericiaceae,Russulales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Lycoperdon / molle,Agaricaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Exidia / thuretiana,Auriculariaceae,Auriculariales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Coprinellus / micaceus,Psathyrellaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Gymnopus / foetidus,Omphalotaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Hypholoma / acutum,Strophariaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Macrolepiota / excoriata,Agaricaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Agaricus / osecanus,Agaricaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Coprinellus / domesticus,Psathyrellaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Mucronella / bresadolae,Clavariaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Hypholoma / lateritium,Strophariaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Formitoporia / robusta,Hymenochaetaceae,Hymenochaetales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Kretzschmaria / deusta,Xylariaceae,Xylariales,Xylariomycetidae,Sordariomycetes,Pezizomycotina,Ascomycota,Fungi
Psathyrella / piluliformis,Psathyrellaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Coprinellus / truncorum,Psathyrellaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Megacollybia / platyphylla,Marasmiaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Agaricus / xanthoderma,Agaricaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Coprinopsis / picacea,Psathyrellaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Coprinopsis / atramentaria,Psathyrellaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Chlorophyllum / rhacodes,Agaricaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Hymenopellis / colensoi,Physalacriaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Neolentinus / schaefferi,Polyporaceae,Polyporales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
Fomitiporia / punctata,Hymenochaetaceae,Hymenochaetales,Incertae sedis,Agaricomycetes,Agaricomycotina,Basidiomycota,Fungi
